text,sentiment,sourcesheet,unanimous,annotator_1,annotator_2,annotator_3
صوبائی وزیر کے مطابق اس مہم میں  موبائل ٹیمیں  رضاکار اور  تبدیلی رضاکار حصہ لیں گے اور اس دوران پشاور کے تمام علاقے کور کیے جائیں گے,positive,politics,False,pos,neu,pos
عمران خان کی عظمت اور حوصلے کو سلام  پاکستان تحریک انصاف کے گورنمنٹ اور کارکن کو سلام  پولیو موھم میں انسانی جانو کی قربانی ,positive,politics,True,pos,pos,pos
 حکومت نے جھکنے سے انکار کر دیا اور پولیو موھم کو تمام خطرات کے باوجود جاری کار دیا  کوئی اور حکومت ہوتی تو دبک کر اسس تمام کام سے توبہ کر لیتی مگر آفریں ھے تحریک انصاف پر  یہ کوشش عمران خان کے قد میں اور اضافہ کر دے گی |,neutral,politics,True,neu,neu,neu
ارب روپے کی لاگت سے پاکستان کی تاریخ کا سب سے بڑا صحت کا پروگرام,positive,politics,True,pos,pos,pos
صحت کا انصاف مہم کے دوسرے مرحلے کا آغاز,positive,politics,False,pos,neu,pos
صحت نے لڑمہ پشاور میں بچوں  کو انسداد امراض قطرے پلا کر با ضابطہ افتتاح کیا,positive,politics,True,pos,pos,pos
ضلع سوات میں بہت جلد ریسکیوکے مراکز قائم کئے جائیں گے,neutral,politics,False,neu,pos,neu
مالاکنڈ کی ہدایت  پراراضی کے انتخاب اورحصول کاعمل شروع کردیاگیا ہے ,neutral,politics,False,neu,pos,neu
خیبرپختونخواکمشنر مالاکنڈاور ڈپٹی کمشنرسوات کے مابین ایک میٹنگ منعقدہوئی جس میں فیصلہ کیا گیاکہ وزیراعلیٰ خیبر پختونخواکی ہدایات پرضلع سوات میں بہت جلدریسکیوکیمراکز قائم کر دئیے جائیں گے,neutral,politics,False,neu,pos,neu
حکام کا کہنا ہے کہ صوبے میں مزید پٹواریوں کے خلاف بھی اس وقت انکوائری جاری ہے,negative,politics,True,neg,neg,neg
نیب حکام نے بتایا ہے کہ پٹواری کو چند روز پہلے احتساب عدالت میں پیش کیا گیا تھا جہاں نیب کی درخواست پر عدالت نے انھیں مزید  روز کے ریمانڈ پر نیب حکام کے حوالے کر دیا ہے ,neutral,politics,True,neu,neu,neu
ایسی اطلاعات ہیں کہ ان کے ملکیت میں بنگلہ اور زرعی اراضی ہے جبکہ ایسی منقولہ اور غیر منقولہ جائیداد بھی ہے جو انھوں نے دیگر لوگوں کے ناموں یا فرضی ناموں پر لے رکھی ہے ,negative,politics,False,neg,neu,neg
نیب حکام نے بتایا ہے کہ چار مزید پٹواریوں کے خلاف انکوائری جاری ہے اور جیسے ہی کچھ شواہد ملیں گے تو پھر انھیں بھی حراست میں لیا جائے گا ,negative,politics,True,neg,neg,neg
قومی احتساب بیورو خیبر پختونخوا میں دیگر محکموں کے بدعنوان افسران کے خلاف بھی انکوائریاں جاری ہیں,negative,politics,True,neg,neg,neg
خیبر پختونخوا میں تحریک انصاف کی حکومت نے ریونیو کے محکمے میں پٹواریوں اور  دیگر عملے کے خلاف محکمے کی سطح پر بھی کارروائیاں کی ہیں اور ایسی اطلاعات ہیں کچھ پٹواریوں کو معطل کیا گیا ہے جن کے خلاف سرکاری سطح پر بھی تحقیقات ہو رہی ہیں ریونیو کے محکمے کے حکام کے مطابق اس مرتبہ مالیاتی وصولی کا ہدف وقت سے پہلے حاصل کر لیا گیا ہے ,negative,politics,False,neg,neu,neg
پاکستان کے صوبہ خیبر پختونخوا کے سکولوں میں سمارٹ فونز کے ذریعے اساتذہ  طلباء اور طالبات کی حاضری کو یقینی بنانے کے لیے ایک نیا منصوبہ بنایا گیا ہے,positive,politics,True,pos,pos,pos
وزیر اعلیٰ پرویز خٹک نے کہا ہے کہ تعلیم کے شعبے میں گھوسٹ سکولز اور گھوسٹ اساتذہ کاغذوں تک محدود سکول و اساتذہ کی نگرانی  پراکسی اساتذہ اور طلباء کی نشاندہی سے معیارِ تعلیم کو بہتر کیا جا سکے گا,positive,politics,True,pos,pos,pos
قومی احتساب بیورو خیبر پختونخوا نے کروڑوں روپے کے غیر قانونی اثاثے بنانے کے الزام میں پولیس محکمے کے حاضر سروس ڈی ایس پی رجب علی کو گرفتار کر لیا ہے,negative,politics,True,neg,neg,neg
رجب علی موجودہ وقت میں بطور ڈی اےس پی سٹی ضلع مردان تعینات تھے,neutral,politics,True,neu,neu,neu
نہ تو یہ کثیر القومی کمپنی کا ایک ہیڈ آفس ہے اور نہ ہی ایک بین الاقوامی معیار کا سافٹ ویئر ہاوس یہ تو صرف ایک خیبر پختونخوا کا سکول ہے جسکا تحریک انصاف کی طرف سے الیکشن سے پہلے وعدہ کیا گیا تھا,neutral,politics,True,neu,neu,neu
عمران خان کی لگن اور اسد عمر کی معاشی پالیسیوں کی وجہ سے خیبر پختونخواہ ڈیفالٹ کے دہانے پر ,positive,politics,False,pos,neu,pos
یہ ہوتا ہے لیڈر اسے کہتے ہیں وژن,neutral,politics,False,neu,pos,neu
یہ لاہور کی ایک سڑک کی تصویر ھے باقی پنجاب میں ٹرانسپورٹ کا کیا حال ھے ,neutral,politics,True,neu,neu,neu
عقل نہیں تے موجاں ہی موجاں ,negative,politics,False,neg,neu,neg
اب بندہ جاہلوں سے کیا بات کرے ,negative,politics,True,neg,neg,neg
پٹواری جاہلوں کا سردار ھے  خیبر پختونخوا کا فنانس منسٹر سراج ال حق ہیں نہ کے اسد عمر,negative,politics,True,neg,neg,neg
اس کو کہتے ہیں تبدیلی  بادشاہ سلامت اور اس کا پورا خاندان پروٹوکول کا دیوانہ ادھر درویشی  عمران خان صاحب نے اپنا ایک اور وعدہ پورا کر دیا ,positive,politics,True,pos,pos,pos
خبر پختونخوا کے صحافی بھی تحریک انصاف کی کارکردگی سے مطمئن ہیں ,positive,politics,True,pos,pos,pos
دنیا کدھر سے کدھر چلی گئی مگر یہ بندہ ادھر ہی اپنا چورن بچ رہا ھے ,neutral,politics,True,neu,neu,neu
 عمران خان صاحب نے پولیس کو سیاست سے علیحدہ کر دیا,neutral,politics,True,neu,neu,neu
کوئی شرم نام کی چیز بھی ہے تم میں یا وہ بھی گھوٹ کے پی گئے ہو  سارا ملک سکتے میں ہے اور تم اپنا فوٹو کاپی پراپوگنڈا کھول کے بیٹھے ہو,negative,politics,True,neg,neg,neg
یہ دیکھو اب پتلے دبلے شخص کی دشمن بھی تعریف کر رہیں ہیں ,neutral,politics,False,neu,pos,neu
ایک پاکستانی اردو دانشور جو کے پاکستان کی صحافت کا ٣٠ سالہ تجربہ رکھتا ھے ,positive,politics,True,pos,pos,pos
مجیب رحمان شامی نے صرف ٠٠٠٠٠٠٠٠٠٠٠٠٠٠١ فیصد کاموں کا لوگوں کو بتایا ھے  لعنت ھے اسے تجربہ کار صحافی پر جو خود تحقیق نہیں کرتا بلکہ سنی ہوئی بات کو اگے کر دیتا ھے ,negative,politics,True,neg,neg,neg
یہ پاکستانی صحافیوں کا بہت برا المیہ ھے ,positive,politics,True,pos,pos,pos
آپریشن شروع ہوگیا توحمایت کے سوا کوئی چارہ نہیں* عمران خان,neutral,politics,True,neu,neu,neu
ماضی میں آپریشن سے مسئلہ خراب ہوا مسائل مذاکرات سے حل ہوئے  فوج کیساتھ ہیں ***** بتائے بغیر آپریشن شروع کرکے حمایت مانگ رہے ہیں متاثرین کہاں جائینگے ,neutral,politics,True,neu,neu,neu
تحریک انصاف کے سربراہ عمران خان نے کہا ہے کہ حکمران ہمیں بتائے بغیر آپریشن شروع کرکے اب حمایت مانگ رہے ہیں  وزیراعظم نوازشریف کو ایوان سے نہیں جانا چاہئے تھا سینیٹ میں ایک سال نہیں گئے مزید انتظارکر لیتے توقیامت نہیں آجاتی قومی اسمبلی میں اظہار خیال کرتے ہوئے ,negative,politics,True,neg,neg,neg
انہوں نے کہا وزیر اعظم نے مذاکراتی کمیٹی کو اختیارات نہیں دئیے ,negative,politics,True,neg,neg,neg
دعا گو ہوں دہشتگردی کے خلاف آپریشن کامیاب ہو  جو لوگ رضا مند ہوں ان سے مذاکرات جاری رکھے جائیں ,positive,politics,True,pos,pos,pos
خیبر پختونخوا میں خود کش حملے کم ہوئے ہیں حالات بہتر ہونا شروع ہو گئے تھے  سب امن چاہتے ہیں لیکن اعتماد میں نہیں لیا گیا ,positive,politics,False,pos,neu,pos
اگر حکومت اعتماد میں لیتی تو بہتر مشورہ دیتے  ہمیں آپریشن کا نہیں بتایا گیا اب حمایت مانگ رہے ہیں ,neutral,politics,False,neu,neg,neu
ان کا کہنا تھا آئی ڈی پیز کو سہولیات دینے کے لیے ہماری کوئی تیاری نہیں بجٹ میں آئی ڈی پیز کے لیے کوئی رقم نہیں ,negative,politics,True,neg,neg,neg
آپریشن کا نزلہ خیبر پختونخوا پر گرے گا  ,negative,politics,True,neg,neg,neg
وزیراعظم سرمایہ کاری کے لیے گھوم پھر رہے ہیں لیکن دہشت گردی اس سے بڑا مسئلہ تھا ,neutral,politics,False,neu,neg,neu
بعد ازاں میڈیا سے گفتگو کرتے ہوئے انہوں نے کہا تحریک انصاف کے دو اعتراضات ہیں مذاکرات کے لیے وزیراعظم کو جو قیادت دینی چاہئے تھی وہ نہیں دی گئی,negative,politics,True,neg,neg,neg
ٹی وی پر دیکھا کہ آپریشن شروع ہوگیا فوجی ترجمان آپریشن کا بتا رہے ہیں وزیراعظم کا کچھ پتا نہیں تھا,negative,politics,True,neg,neg,neg
جو صوبہ سب سے زیادہ متاثر ہوگا اس کے وزیراعلیٰ کو بھی ٹی وی سے آپریشن کا پتا چلا,neutral,politics,True,neu,neu,neu
ظاہر ہے ہم فوج کے ساتھ ہیں ہمارے سارے رشتے دار فوج میں ہیں ہم صرف یہ چاہتے ہیں کہ خیبرپختونخوا حکومت اور کابینہ کو آن بورڈ لیا جائے  انہوں نے شکوہ کیا پوری قوم امن چاہتی ہے  ہمیں آن بورڈ لے لیتے شاید کوئی اچھی تجویز دے دیتے  کون سی ایسی چیز تھی جو ہم سے خفیہ رکھی جانی تھی,positive,politics,False,pos,neu,pos
اگر آپریشن شروع کرنا تھا تو کم از کم خیبرپختونخوا حکومت کو تو اعتماد میں لیتے تاکہ ہم آئی ڈی پیز کیلئے انتظامات کرلیتے ان کے لئے خوراک ٹینٹ بجلی پانی وغیرہ کا بندوبست کرلیتے,positive,politics,False,pos,neu,pos
منافقت کی انتہا  ایک اور یو ٹرن,negative,politics,True,neg,neg,neg
تبدیلی کے نعرے پر الیکشن لڑ کر جیتنے کے بعد خیبر پختونخواہ میں بر سر اقتدار آنے والی پاکستان تحریک انصاف کی حکومت نے بیوروکریسی کے لیے آئندہ مالی سال  مرلے سے بڑے گھر تعمیر نہ کرنے کے فیصلے کو بدلتے ہوئے ایک کنال کا گھر بنانے کی اجازت دے دی گئی اور یوں بیورو کریسی کے دباﺅ پر صوبا ئی کا بینہ نے اپنا فیصلہ محض  گھنٹوں میں تبدیل کر لیا ,positive,politics,True,pos,pos,pos
میڈیا رپورٹس کے مطابق سینئر صوبائی وزیر خزانہ سراج الحق نے بجٹ تقریر میں اعلان  کیا تھا کہ صوبائی حکومت نے کفایت شعاری اپنا تے ہوئے فیصلہ کیا ہے کہ بیوروکریسی کے لیے  مرلے سے زائد جگہ پر بنگلہ یا گھر بنانے کی اجازت نہیں ہوگی تاہم گزشتہ روز وزیر خزانہ سراج الحق نے اپنی پوسٹ بجٹ پریس کانفرنس میں اعلان کیا کہ بیوروکریسی کے مر لے سے بڑے گھر سر کاری خرچے پر نہیں بنا ئے جائیں گے ,negative,politics,True,neg,neg,neg
لیکن عمران خان کے لیئے یہ کوئی مسئلہ نہیں اس نے تو پنجاب پولیس کو ٹھیک کرنا ہے ,positive,politics,True,pos,pos,pos
خیبر پختونخواہ سے پنجاب داخل ہونے والے  دہشت گرد گرفتار,negative,politics,True,neg,neg,neg
اٹک خورد پولیس کو خفیہ اداروں کی جانب سے اطلاع ملی تھی کہ دہشتگرد ایک ویگن میں سوار ہو کر پنجاب میں داخل ہونے والے ہیں جس پر سڑکوں پر ناکہ بندی کردی گئی اور پولیس نے خیبر پختونخوا سے آنے والی ایک گاڑی میں سوار  دہشت گردوں کو گرفتار کرلیا,negative,politics,True,neg,neg,neg
